expiry,spot,strike,T,moneyness,market_price,implied_vol
2025-08-08,637.0999755859375,632.0,0.04365079365079365,0.9919950152544785,9.5,0.1104506
2025-08-08,637.0999755859375,633.0,0.04365079365079365,0.9935646276203876,8.8,0.10939743
2025-08-08,637.0999755859375,634.0,0.04365079365079365,0.9951342399862966,8.29,0.111634515
2025-08-08,637.0999755859375,635.0,0.04365079365079365,0.9967038523522055,7.49,0.107663624
2025-08-08,637.0999755859375,636.0,0.04365079365079365,0.9982734647181145,6.75,0.10444284
2025-08-08,637.0999755859375,637.0,0.04365079365079365,0.9998430770840235,6.25,0.10530789
2025-08-08,637.0999755859375,638.0,0.04365079365079365,1.0014126894499324,5.62,0.10317729
2025-08-08,637.0999755859375,639.0,0.04365079365079365,1.0029823018158415,5.01,0.10088602
2025-08-08,637.0999755859375,640.0,0.04365079365079365,1.0045519141817505,4.52,0.100298
2025-08-08,637.0999755859375,641.0,0.04365079365079365,1.0061215265476595,4.17,0.101820834
2025-08-08,637.0999755859375,642.0,0.04365079365079365,1.0076911389135683,3.61,0.09873226
2025-08-08,637.0999755859375,643.0,0.04365079365079365,1.0092607512794773,3.1,0.09593167
2025-08-08,637.0999755859375,644.0,0.04365079365079365,1.0108303636453864,2.76,0.095891856
2025-08-08,637.0999755859375,645.0,0.04365079365079365,1.0123999760112954,2.37,0.09417332
2025-08-08,637.0999755859375,646.0,0.04365079365079365,1.0139695883772044,2.03,0.09281815
2025-08-08,637.0999755859375,647.0,0.04365079365079365,1.0155392007431134,1.76,0.09236855
2025-08-08,637.0999755859375,650.0,0.04365079365079365,1.0202480378408403,1.09,0.0905568
2025-08-08,637.0999755859375,655.0,0.04365079365079365,1.0280960996703852,0.42,0.087536454
2025-08-08,637.0999755859375,660.0,0.04365079365079365,1.03594416149993,0.15,0.08683451
2025-08-08,637.0999755859375,665.0,0.04365079365079365,1.0437922233294752,0.07,0.09132173
2025-08-08,637.0999755859375,670.0,0.04365079365079365,1.05164028515902,0.03,0.094668254
2025-08-08,637.0999755859375,675.0,0.04365079365079365,1.059488346988565,0.03,0.10734112
2025-08-08,637.0999755859375,680.0,0.04365079365079365,1.0673364088181099,0.02,0.11459754
2025-08-08,637.0999755859375,685.0,0.04365079365079365,1.0751844706476548,0.02,0.12636174
2025-08-08,637.0999755859375,690.0,0.04365079365079365,1.0830325324771997,0.02,0.1379296
2025-08-08,637.0999755859375,695.0,0.04365079365079365,1.0908805943067446,0.01,0.13979883
2025-08-08,637.0999755859375,700.0,0.04365079365079365,1.0987286561362897,0.01,0.15042745
2025-08-08,637.0999755859375,705.0,0.04365079365079365,1.1065767179658346,0.01,0.1609137
2025-08-08,637.0999755859375,710.0,0.04365079365079365,1.1144247797953795,0.01,0.17126215
2025-08-08,637.0999755859375,715.0,0.04365079365079365,1.1222728416249244,0.01,0.1814849
2025-08-08,637.0999755859375,720.0,0.04365079365079365,1.1301209034544692,0.01,0.1915836
2025-08-15,637.0999755859375,245.0,0.07142857142857142,0.38455502964770133,391.05,
2025-08-15,637.0999755859375,250.0,0.07142857142857142,0.3924030914772463,382.17,
2025-08-15,637.0999755859375,260.0,0.07142857142857142,0.4080992151363361,349.72,
2025-08-15,637.0999755859375,265.0,0.07142857142857142,0.4159472769658811,287.0,
2025-08-15,637.0999755859375,270.0,0.07142857142857142,0.42379533879542597,221.25,
2025-08-15,637.0999755859375,275.0,0.07142857142857142,0.4316434006249709,334.6,
2025-08-15,637.0999755859375,280.0,0.07142857142857142,0.4394914624545158,347.36,
2025-08-15,637.0999755859375,290.0,0.07142857142857142,0.45518758611360566,303.55,
2025-08-15,637.0999755859375,295.0,0.07142857142857142,0.4630356479431506,284.0,
2025-08-15,637.0999755859375,300.0,0.07142857142857142,0.4708837097726955,328.49,
2025-08-15,637.0999755859375,305.0,0.07142857142857142,0.47873177160224045,259.87,
2025-08-15,637.0999755859375,310.0,0.07142857142857142,0.4865798334317854,254.97,
2025-08-15,637.0999755859375,315.0,0.07142857142857142,0.4944278952613303,230.0,
2025-08-15,637.0999755859375,320.0,0.07142857142857142,0.5022759570908752,278.83,
2025-08-15,637.0999755859375,325.0,0.07142857142857142,0.5101240189204201,307.34,
2025-08-15,637.0999755859375,330.0,0.07142857142857142,0.517972080749965,302.5,
2025-08-15,637.0999755859375,335.0,0.07142857142857142,0.52582014257951,295.36,
2025-08-15,637.0999755859375,340.0,0.07142857142857142,0.5336682044090549,292.3,
2025-08-15,637.0999755859375,345.0,0.07142857142857142,0.5415162662385998,283.5,
2025-08-15,637.0999755859375,350.0,0.07142857142857142,0.5493643280681448,282.22,
2025-08-15,637.0999755859375,355.0,0.07142857142857142,0.5572123898976897,277.07,
2025-08-15,637.0999755859375,360.0,0.07142857142857142,0.5650604517272346,272.23,
2025-08-15,637.0999755859375,365.0,0.07142857142857142,0.5729085135567795,142.14,
2025-08-15,637.0999755859375,370.0,0.07142857142857142,0.5807565753863245,255.0,
2025-08-15,637.0999755859375,375.0,0.07142857142857142,0.5886046372158694,167.63,
2025-08-15,637.0999755859375,380.0,0.07142857142857142,0.5964526990454143,186.54,
2025-08-15,637.0999755859375,385.0,0.07142857142857142,0.6043007608749592,216.5,
2025-08-15,637.0999755859375,390.0,0.07142857142857142,0.6121488227045042,155.77,
2025-08-15,637.0999755859375,395.0,0.07142857142857142,0.6199968845340491,226.75,
2025-08-15,637.0999755859375,400.0,0.07142857142857142,0.627844946363594,238.25,
2025-08-15,637.0999755859375,405.0,0.07142857142857142,0.635693008193139,194.61,
2025-08-15,637.0999755859375,410.0,0.07142857142857142,0.6435410700226839,212.92,
2025-08-15,637.0999755859375,415.0,0.07142857142857142,0.6513891318522288,217.9,
2025-08-15,637.0999755859375,420.0,0.07142857142857142,0.6592371936817737,215.91,
2025-08-15,637.0999755859375,425.0,0.07142857142857142,0.6670852555113187,207.87,
2025-08-15,637.0999755859375,427.0,0.07142857142857142,0.6702244802431366,142.54,
2025-08-15,637.0999755859375,428.0,0.07142857142857142,0.6717940926090457,138.63,
2025-08-15,637.0999755859375,429.0,0.07142857142857142,0.6733637049749546,140.21,
2025-08-15,637.0999755859375,430.0,0.07142857142857142,0.6749333173408636,194.72,
2025-08-15,637.0999755859375,431.0,0.07142857142857142,0.6765029297067726,195.07,
2025-08-15,637.0999755859375,432.0,0.07142857142857142,0.6780725420726815,132.99,
2025-08-15,637.0999755859375,433.0,0.07142857142857142,0.6796421544385906,135.5,
2025-08-15,637.0999755859375,434.0,0.07142857142857142,0.6812117668044996,131.31,
2025-08-15,637.0999755859375,435.0,0.07142857142857142,0.6827813791704085,184.29,
2025-08-15,637.0999755859375,436.0,0.07142857142857142,0.6843509915363175,154.02,
2025-08-15,637.0999755859375,437.0,0.07142857142857142,0.6859206039022265,155.07,
2025-08-15,637.0999755859375,438.0,0.07142857142857142,0.6874902162681354,88.08,
2025-08-15,637.0999755859375,439.0,0.07142857142857142,0.6890598286340445,85.62,
2025-08-15,637.0999755859375,440.0,0.07142857142857142,0.6906294409999535,189.65,
2025-08-15,637.0999755859375,441.0,0.07142857142857142,0.6921990533658624,124.86,
2025-08-15,637.0999755859375,442.0,0.07142857142857142,0.6937686657317714,178.93,
2025-08-15,637.0999755859375,443.0,0.07142857142857142,0.6953382780976805,81.72,
2025-08-15,637.0999755859375,444.0,0.07142857142857142,0.6969078904635894,99.76,
2025-08-15,637.0999755859375,445.0,0.07142857142857142,0.6984775028294984,179.75,
2025-08-15,637.0999755859375,446.0,0.07142857142857142,0.7000471151954073,184.04,
2025-08-15,637.0999755859375,447.0,0.07142857142857142,0.7016167275613163,74.7,
2025-08-15,637.0999755859375,448.0,0.07142857142857142,0.7031863399272253,78.47,
2025-08-15,637.0999755859375,449.0,0.07142857142857142,0.7047559522931343,72.5,
2025-08-15,637.0999755859375,450.0,0.07142857142857142,0.7063255646590433,183.97,
2025-08-15,637.0999755859375,451.0,0.07142857142857142,0.7078951770249523,138.95,
2025-08-15,637.0999755859375,452.0,0.07142857142857142,0.7094647893908612,76.54,
2025-08-15,637.0999755859375,453.0,0.07142857142857142,0.7110344017567702,118.87,
2025-08-15,637.0999755859375,454.0,0.07142857142857142,0.7126040141226793,141.02,
2025-08-15,637.0999755859375,455.0,0.07142857142857142,0.7141736264885882,165.19,
2025-08-15,637.0999755859375,456.0,0.07142857142857142,0.7157432388544972,142.52,
2025-08-15,637.0999755859375,457.0,0.07142857142857142,0.7173128512204062,114.01,
2025-08-15,637.0999755859375,458.0,0.07142857142857142,0.7188824635863151,169.29,
2025-08-15,637.0999755859375,459.0,0.07142857142857142,0.7204520759522242,114.69,
2025-08-15,637.0999755859375,460.0,0.07142857142857142,0.7220216883181332,176.8,
2025-08-15,637.0999755859375,461.0,0.07142857142857142,0.7235913006840421,165.22,
2025-08-15,637.0999755859375,462.0,0.07142857142857142,0.7251609130499511,137.87,
2025-08-15,637.0999755859375,463.0,0.07142857142857142,0.7267305254158601,164.85,
2025-08-15,637.0999755859375,464.0,0.07142857142857142,0.728300137781769,155.9,
2025-08-15,637.0999755859375,465.0,0.07142857142857142,0.7298697501476781,158.65,
2025-08-15,637.0999755859375,466.0,0.07142857142857142,0.7314393625135871,105.53,
2025-08-15,637.0999755859375,467.0,0.07142857142857142,0.733008974879496,129.07,
2025-08-15,637.0999755859375,468.0,0.07142857142857142,0.734578587245405,124.88,
2025-08-15,637.0999755859375,469.0,0.07142857142857142,0.7361481996113141,103.49,
2025-08-15,637.0999755859375,470.0,0.07142857142857142,0.737717811977223,168.53,
2025-08-15,637.0999755859375,471.0,0.07142857142857142,0.739287424343132,157.55,
2025-08-15,637.0999755859375,472.0,0.07142857142857142,0.740857036709041,102.19,
2025-08-15,637.0999755859375,473.0,0.07142857142857142,0.7424266490749499,99.39,
2025-08-15,637.0999755859375,474.0,0.07142857142857142,0.743996261440859,74.41,
2025-08-15,637.0999755859375,475.0,0.07142857142857142,0.7455658738067679,162.91,
2025-08-15,637.0999755859375,476.0,0.07142857142857142,0.7471354861726769,91.45,
2025-08-15,637.0999755859375,477.0,0.07142857142857142,0.7487050985385859,95.62,
2025-08-15,637.0999755859375,478.0,0.07142857142857142,0.7502747109044948,121.78,
2025-08-15,637.0999755859375,479.0,0.07142857142857142,0.7518443232704038,147.47,
2025-08-15,637.0999755859375,480.0,0.07142857142857142,0.7534139356363129,150.94,
2025-08-15,637.0999755859375,481.0,0.07142857142857142,0.7549835480022218,147.01,
2025-08-15,637.0999755859375,482.0,0.07142857142857142,0.7565531603681308,121.05,
2025-08-15,637.0999755859375,483.0,0.07142857142857142,0.7581227727340398,146.5,
2025-08-15,637.0999755859375,484.0,0.07142857142857142,0.7596923850999487,85.68,
2025-08-15,637.0999755859375,485.0,0.07142857142857142,0.7612619974658578,152.39,
2025-08-15,637.0999755859375,486.0,0.07142857142857142,0.7628316098317668,117.56,
2025-08-15,637.0999755859375,487.0,0.07142857142857142,0.7644012221976757,114.55,
2025-08-15,637.0999755859375,488.0,0.07142857142857142,0.7659708345635847,50.0,
2025-08-15,637.0999755859375,489.0,0.07142857142857142,0.7675404469294937,139.73,
2025-08-15,637.0999755859375,490.0,0.07142857142857142,0.7691100592954027,139.1,
2025-08-15,637.0999755859375,491.0,0.07142857142857142,0.7706796716613117,113.42,
2025-08-15,637.0999755859375,492.0,0.07142857142857142,0.7722492840272207,109.64,
2025-08-15,637.0999755859375,493.0,0.07142857142857142,0.7738188963931296,135.82,
2025-08-15,637.0999755859375,494.0,0.07142857142857142,0.7753885087590386,60.7,
2025-08-15,637.0999755859375,495.0,0.07142857142857142,0.7769581211249477,143.21,
2025-08-15,637.0999755859375,496.0,0.07142857142857142,0.7785277334908566,78.67,
2025-08-15,637.0999755859375,497.0,0.07142857142857142,0.7800973458567656,106.88,
2025-08-15,637.0999755859375,498.0,0.07142857142857142,0.7816669582226746,103.71,
2025-08-15,637.0999755859375,499.0,0.07142857142857142,0.7832365705885835,126.11,
2025-08-15,637.0999755859375,500.0,0.07142857142857142,0.7848061829544926,135.85,
2025-08-15,637.0999755859375,501.0,0.07142857142857142,0.7863757953204016,126.79,
2025-08-15,637.0999755859375,502.0,0.07142857142857142,0.7879454076863105,77.78,
2025-08-15,637.0999755859375,503.0,0.07142857142857142,0.7895150200522195,102.15,
2025-08-15,637.0999755859375,504.0,0.07142857142857142,0.7910846324181285,90.01,
2025-08-15,637.0999755859375,505.0,0.07142857142857142,0.7926542447840375,125.12,
2025-08-15,637.0999755859375,506.0,0.07142857142857142,0.7942238571499465,85.17,
2025-08-15,637.0999755859375,507.0,0.07142857142857142,0.7957934695158554,131.44,
2025-08-15,637.0999755859375,508.0,0.07142857142857142,0.7973630818817644,112.49,
2025-08-15,637.0999755859375,509.0,0.07142857142857142,0.7989326942476734,123.77,
2025-08-15,637.0999755859375,510.0,0.07142857142857142,0.8005023066135823,127.73,
2025-08-15,637.0999755859375,511.0,0.07142857142857142,0.8020719189794914,116.23,
2025-08-15,637.0999755859375,512.0,0.07142857142857142,0.8036415313454004,121.65,
2025-08-15,637.0999755859375,513.0,0.07142857142857142,0.8052111437113093,118.26,
2025-08-15,637.0999755859375,514.0,0.07142857142857142,0.8067807560772183,116.21,
2025-08-15,637.0999755859375,515.0,0.07142857142857142,0.8083503684431274,123.5,
2025-08-15,637.0999755859375,516.0,0.07142857142857142,0.8099199808090363,117.75,
2025-08-15,637.0999755859375,517.0,0.07142857142857142,0.8114895931749453,120.26,
2025-08-15,637.0999755859375,518.0,0.07142857142857142,0.8130592055408543,103.17,
2025-08-15,637.0999755859375,519.0,0.07142857142857142,0.8146288179067632,112.44,
2025-08-15,637.0999755859375,520.0,0.07142857142857142,0.8161984302726722,117.31,
2025-08-15,637.0999755859375,521.0,0.07142857142857142,0.8177680426385813,114.26,
2025-08-15,637.0999755859375,522.0,0.07142857142857142,0.8193376550044902,107.98,
2025-08-15,637.0999755859375,523.0,0.07142857142857142,0.8209072673703992,102.78,
2025-08-15,637.0999755859375,524.0,0.07142857142857142,0.8224768797363082,102.08,
2025-08-15,637.0999755859375,525.0,0.07142857142857142,0.8240464921022171,114.04,
2025-08-15,637.0999755859375,526.0,0.07142857142857142,0.8256161044681262,109.07,
2025-08-15,637.0999755859375,527.0,0.07142857142857142,0.8271857168340352,106.24,
2025-08-15,637.0999755859375,528.0,0.07142857142857142,0.8287553291999441,104.86,
2025-08-15,637.0999755859375,529.0,0.07142857142857142,0.8303249415658531,107.86,
2025-08-15,637.0999755859375,530.0,0.07142857142857142,0.8318945539317621,106.87,
2025-08-15,637.0999755859375,531.0,0.07142857142857142,0.8334641662976711,105.9,
2025-08-15,637.0999755859375,532.0,0.07142857142857142,0.8350337786635801,97.91,
2025-08-15,637.0999755859375,533.0,0.07142857142857142,0.8366033910294891,97.0,
2025-08-15,637.0999755859375,534.0,0.07142857142857142,0.838173003395398,104.94,0.3034112
2025-08-15,637.0999755859375,535.0,0.07142857142857142,0.839742615761307,103.93,0.2981811
2025-08-15,637.0999755859375,536.0,0.07142857142857142,0.841312228127216,103.0,0.30711055
2025-08-15,637.0999755859375,537.0,0.07142857142857142,0.842881840493125,99.4,
2025-08-15,637.0999755859375,538.0,0.07142857142857142,0.844451452859034,99.72,1.1822953
2025-08-15,637.0999755859375,539.0,0.07142857142857142,0.8460210652249429,91.79,
2025-08-15,637.0999755859375,540.0,0.07142857142857142,0.8475906775908519,97.61,
2025-08-15,637.0999755859375,541.0,0.07142857142857142,0.849160289956761,91.95,
2025-08-15,637.0999755859375,542.0,0.07142857142857142,0.8507299023226699,89.02,
2025-08-15,637.0999755859375,543.0,0.07142857142857142,0.8522995146885789,84.89,
2025-08-15,637.0999755859375,544.0,0.07142857142857142,0.8538691270544879,94.56,
2025-08-15,637.0999755859375,545.0,0.07142857142857142,0.8554387394203968,93.97,0.27251282
2025-08-15,637.0999755859375,546.0,0.07142857142857142,0.8570083517863059,90.76,
2025-08-15,637.0999755859375,547.0,0.07142857142857142,0.8585779641522149,85.05,
2025-08-15,637.0999755859375,548.0,0.07142857142857142,0.8601475765181238,83.02,
2025-08-15,637.0999755859375,549.0,0.07142857142857142,0.8617171888840328,87.62,
2025-08-15,637.0999755859375,550.0,0.07142857142857142,0.8632868012499418,89.04,0.26733068
2025-08-15,637.0999755859375,551.0,0.07142857142857142,0.8648564136158507,85.96,
2025-08-15,637.0999755859375,552.0,0.07142857142857142,0.8664260259817598,85.7,
2025-08-15,637.0999755859375,553.0,0.07142857142857142,0.8679956383476688,79.5,
2025-08-15,637.0999755859375,554.0,0.07142857142857142,0.8695652507135777,74.84,
2025-08-15,637.0999755859375,555.0,0.07142857142857142,0.8711348630794867,83.57,
2025-08-15,637.0999755859375,556.0,0.07142857142857142,0.8727044754453958,74.28,
2025-08-15,637.0999755859375,557.0,0.07142857142857142,0.8742740878113047,80.55,
2025-08-15,637.0999755859375,558.0,0.07142857142857142,0.8758437001772137,73.74,
2025-08-15,637.0999755859375,559.0,0.07142857142857142,0.8774133125431227,78.65,
2025-08-15,637.0999755859375,560.0,0.07142857142857142,0.8789829249090316,78.68,
2025-08-15,637.0999755859375,561.0,0.07142857142857142,0.8805525372749406,72.66,
2025-08-15,637.0999755859375,562.0,0.07142857142857142,0.8821221496408497,76.54,
2025-08-15,637.0999755859375,563.0,0.07142857142857142,0.8836917620067586,74.55,
2025-08-15,637.0999755859375,564.0,0.07142857142857142,0.8852613743726676,75.19,0.24059494
2025-08-15,637.0999755859375,565.0,0.07142857142857142,0.8868309867385766,74.21,0.23941377
2025-08-15,637.0999755859375,566.0,0.07142857142857142,0.8884005991044855,71.17,
2025-08-15,637.0999755859375,567.0,0.07142857142857142,0.8899702114703946,66.71,
2025-08-15,637.0999755859375,568.0,0.07142857142857142,0.8915398238363035,69.71,
2025-08-15,637.0999755859375,569.0,0.07142857142857142,0.8931094362022125,61.11,
2025-08-15,637.0999755859375,570.0,0.07142857142857142,0.8946790485681215,69.23,0.2253556
2025-08-15,637.0999755859375,571.0,0.07142857142857142,0.8962486609340304,68.39,0.23569967
2025-08-15,637.0999755859375,572.0,0.07142857142857142,0.8978182732999395,67.26,0.22171243
2025-08-15,637.0999755859375,573.0,0.07142857142857142,0.8993878856658485,64.73,
2025-08-15,637.0999755859375,574.0,0.07142857142857142,0.9009574980317574,65.44,0.22958787
2025-08-15,637.0999755859375,575.0,0.07142857142857142,0.9025271103976664,64.36,0.22036497
2025-08-15,637.0999755859375,576.0,0.07142857142857142,0.9040967227635754,62.18,
2025-08-15,637.0999755859375,577.0,0.07142857142857142,0.9056663351294844,61.81,
2025-08-15,637.0999755859375,578.0,0.07142857142857142,0.9072359474953934,59.07,
2025-08-15,637.0999755859375,579.0,0.07142857142857142,0.9088055598613024,60.15,0.18904822
2025-08-15,637.0999755859375,580.0,0.07142857142857142,0.9103751722272113,59.02,0.16992639
2025-08-15,637.0999755859375,581.0,0.07142857142857142,0.9119447845931203,57.75,
2025-08-15,637.0999755859375,582.0,0.07142857142857142,0.9135143969590294,57.13,0.1776364
2025-08-15,637.0999755859375,583.0,0.07142857142857142,0.9150840093249383,47.91,
2025-08-15,637.0999755859375,584.0,0.07142857142857142,0.9166536216908473,55.49,0.20015308
2025-08-15,637.0999755859375,585.0,0.07142857142857142,0.9182232340567563,54.44,0.19364591
2025-08-15,637.0999755859375,586.0,0.07142857142857142,0.9197928464226652,49.74,
2025-08-15,637.0999755859375,587.0,0.07142857142857142,0.9213624587885743,50.48,
2025-08-15,637.0999755859375,588.0,0.07142857142857142,0.9229320711544833,42.08,
2025-08-15,637.0999755859375,589.0,0.07142857142857142,0.9245016835203922,43.29,
2025-08-15,637.0999755859375,590.0,0.07142857142857142,0.9260712958863012,49.24,0.16310206
2025-08-15,637.0999755859375,591.0,0.07142857142857142,0.9276409082522102,43.48,
2025-08-15,637.0999755859375,592.0,0.07142857142857142,0.9292105206181192,47.55,0.17738767
2025-08-15,637.0999755859375,593.0,0.07142857142857142,0.9307801329840282,46.29,0.1575875
2025-08-15,637.0999755859375,594.0,0.07142857142857142,0.9323497453499372,43.53,
2025-08-15,637.0999755859375,595.0,0.07142857142857142,0.9339193577158461,44.49,0.16411167
2025-08-15,637.0999755859375,596.0,0.07142857142857142,0.9354889700817551,42.53,
2025-08-15,637.0999755859375,597.0,0.07142857142857142,0.937058582447664,40.7,
2025-08-15,637.0999755859375,598.0,0.07142857142857142,0.9386281948135731,39.75,
2025-08-15,637.0999755859375,599.0,0.07142857142857142,0.9401978071794821,32.37,
2025-08-15,637.0999755859375,600.0,0.07142857142857142,0.941767419545391,39.96,0.16936383
2025-08-15,637.0999755859375,601.0,0.07142857142857142,0.9433370319113,38.74,0.1566162
2025-08-15,637.0999755859375,602.0,0.07142857142857142,0.944906644277209,36.72,
2025-08-15,637.0999755859375,603.0,0.07142857142857142,0.946476256643118,36.86,0.15478848
2025-08-15,637.0999755859375,604.0,0.07142857142857142,0.948045869009027,34.55,
2025-08-15,637.0999755859375,605.0,0.07142857142857142,0.949615481374936,35.17,0.15921459
